SubmissionDate,starttime,endtime,duration,consent,age,gender,degree,international,closure_cam,closure_res,closure_date,location,location_perm,living,vulnerable,quarantine,experienced,dis_label,dis_healthcare,dis_internet,dis_academic,dis_social,dis_psych,change,fin_exp,fin_inc,fin_aid,fin_debt,exp_type,exp_more,exp_less,inc_more,inc_less,aid_more,aid_less,debt_more,debt_less,inst_response,anx_label,anx_nextmo,anx_summer,anx_longterm,inst_country,country,consent_l,gender_l,degree_l,international_l,closure_cam_l,closure_res_l,location_l,location_perm_l,living_l,vulnerable_l,quarantine_l,dis_healthcare_l,dis_internet_l,dis_academic_l,dis_social_l,dis_psych_l,fin_exp_l,fin_inc_l,fin_aid_l,fin_debt_l,inst_response_l,anx_nextmo_l,anx_summer_l,anx_longterm_l,inst_country_l,country_l,starttime_l,endtime_l,duration_m,duration_m_bins,KEY
2020-03-31T18:25:10.792Z,2020-03-31T15:43:01.021Z,2020-03-31T18:25:10.764Z,9730,1,36,1,3,0,1,0,2020-03-23,4,1,2,0,0,1 3 2004,,2,3,2,1,2,,1,1,,2,,,1000,,9500,,,,,2,,2,1,,173,0,Yes,Woman,Doctoral,Domestic,Yes,No,Different Country,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Worse,Decreased,Decreased,,No Change,Timely,Worse,Much Worse,N/A,Sweden,United States of America (USA),43921.65487,,162.1666667,>= 30min,uuid:496a40bf-283e-4595-91c1-9e1a0acdcdcd
2020-03-31T18:29:13.889Z,2020-03-31T18:19:08.952Z,2020-03-31T18:29:13.866Z,605,1,22,1,2,0,1,1,2020-03-06,3,1,2,0,0,3 4,,2,2,2,2,2,,1,2,2,2,,,4000,,,,,,,2,,1,2,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Worse,Worse,Worse,Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Much Worse,Worse,Much Worse,United States of America (USA),United States of America (USA),43921.76329,,10.08333333,< 20min,uuid:00d8244f-afc7-40ff-9d2b-123484f2f44b
2020-03-31T18:30:38.979Z,2020-03-31T18:23:17.036Z,2020-03-31T18:30:38.868Z,442,1,25,1,2,0,1,1,2020-03-14,2,0,3,0,0,,,0,3,2,1,2,,3,2,2,2,3 5,,,,,,,,,2,,1,2,2,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,No,Alone,No,No,N/A,Same,Worse,Much Worse,Worse,Increased,No Change,No Change,No Change,Timely,Much Worse,Worse,Worse,United States of America (USA),United States of America (USA),43921.76617,,7.366666667,< 10min,uuid:3828d200-9255-44ea-9893-0827783190b3
2020-03-31T18:43:30.483Z,2020-03-31T18:33:49.020Z,2020-03-31T18:43:30.461Z,581,1,20,1,1,0,1,1,2020-03-21,3,1,2,0,0,3,,3,3,1,0,1,,1,1,2,2,,,1000,,0,,,,,1,,1,1,0,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Much Worse,N/A,Much Worse,Decreased,Decreased,No Change,No Change,Too Fast,Much Worse,Much Worse,N/A,United States of America (USA),United States of America (USA),43921.77348,,9.683333333,< 10min,uuid:b47528f4-9776-4c04-9f34-8f29c4cb7429
2020-03-31T19:04:59.258Z,2020-03-31T18:28:24.825Z,2020-03-31T19:04:59.228Z,2194,1,,1,1,0,1,1,2020-03-11,3,1,2,0,0,,,3,3,1,1,2,,1,2,2,2,,,450,,,,,,,2,,2,1,1,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Much Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43921.76972,,36.56666667,>= 30min,uuid:b1109461-4587-4268-a15d-5db3757af1e7
2020-03-31T19:53:26.574Z,2020-03-31T19:43:50.894Z,2020-03-31T19:53:26.546Z,576,1,26,2,2,0,1,0,2020-03-22,2,1,2,0,0,,,2,3,1,1,1,,2,1,2,3,,,,,1000,,,2000,,2,,2,2,2,0,0,Yes,Man,Masters,Domestic,Yes,No,Same City,Yes,Family,No,No,Worse,Same,Much Worse,Much Worse,Much Worse,No Change,Decreased,No Change,Increased,Timely,Worse,Worse,Worse,United States of America (USA),United States of America (USA),43921.82211,,9.6,< 10min,uuid:b44e183b-e21f-4645-bc30-c299650e54ff
2020-03-31T19:55:31.767Z,2020-03-31T17:30:46.513Z,2020-03-31T19:55:31.735Z,8685,1,32,2,3,0,1,0,2020-03-17,2,1,2,0,0,,,3,3,2,1,2,,2,1,2,3,,,,,9000,,,4000,,2,,2,1,2,0,0,Yes,Man,Doctoral,Domestic,Yes,No,Same City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Worse,No Change,Decreased,No Change,Increased,Timely,Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43921.7297,,144.75,>= 30min,uuid:024c37c7-71cd-4f3a-8ca8-ea76e3513fac
2020-03-31T20:03:51.116Z,2020-03-31T19:52:51.729Z,2020-03-31T20:03:51.087Z,659,1,24,1,2,1,1,1,2020-03-19,2,1,2,0,0,,,2,3,2,1,3,,3,1,2,3,5,200,,,800,,,200,,2,,2,2,3,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Same,Increased,Decreased,No Change,Increased,Timely,Worse,Worse,Same,United States of America (USA),United States of America (USA),43921.82837,,10.98333333,< 20min,uuid:9e705998-97da-4115-a4f0-fe8b1fb4e33d
2020-03-31T20:07:21.025Z,2020-03-31T20:04:02.839Z,2020-03-31T20:07:21.001Z,198,1,20,1,1,1,1,0,2020-03-13,4,1,2,1,0,3 4,,3,3,2,1,1,,1,2,1,2,,,,,,,,,,2,,1,1,2,174,33,Yes,Woman,Undergraduate,International,Yes,No,Different Country,Yes,Family,Yes,No,Same,Same,Worse,Much Worse,Much Worse,Decreased,No Change,Decreased,No Change,Timely,Much Worse,Much Worse,Worse,Switzerland,Canada,43921.83613,,3.3,< 05min,uuid:bb6110dd-a577-4802-afc7-0c6bdd83998f
2020-03-31T20:10:32.234Z,2020-03-31T20:06:08.503Z,2020-03-31T20:10:32.176Z,264,1,28,1,2,1,1,1,2020-03-10,2,1,2,0,0,4,,3,3,3,2,2,,1,1,2,2,,,1000,,1000,,,,,2,,1,2,2,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Same,Worse,Worse,Decreased,Decreased,No Change,No Change,Timely,Much Worse,Worse,Worse,United States of America (USA),United States of America (USA),43921.83759,,4.4,< 05min,uuid:99d21818-1982-45aa-8df2-31176f573cb9
2020-03-31T20:15:50.084Z,2020-03-31T20:06:17.265Z,2020-03-31T20:15:50.061Z,573,1,27,1,2,1,1,1,2020-03-09,2,1,2,0,0,,,3,3,4,5,2,,1,1,1,2,,,90,,500,,0,,,2,,5,5,3,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Better,Much Better,Worse,Decreased,Decreased,Decreased,No Change,Timely,Much Better,Much Better,Same,United States of America (USA),United States of America (USA),43921.8377,,9.55,< 10min,uuid:d4664219-4c7a-451a-b26a-eb7203a53921
2020-03-31T21:12:30.868Z,2020-03-31T20:57:22.818Z,2020-03-31T21:12:30.840Z,908,1,19,1,1,0,1,1,2020-03-17,3,1,2,1,0,1 3,,0,2,2,2,1,,3,1,2,2,2 4 2005,400,,,,,,,,1,,2,2,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,Yes,No,N/A,Worse,Worse,Worse,Much Worse,Increased,Decreased,No Change,No Change,Too Fast,Worse,Worse,Same,United States of America (USA),United States of America (USA),43921.87317,,15.13333333,< 20min,uuid:b6af3e2f-6ca5-487d-baca-527059a5b990
2020-03-31T21:43:28.446Z,2020-03-31T21:33:55.308Z,2020-03-31T21:43:28.416Z,573,1,25,1,2,0,1,1,2020-03-11,2,1,1,0,0,,,3,3,2,1,2,,2,2,2,2,,,,,,,,,,3,,2,1,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Roommates,No,No,Same,Same,Worse,Much Worse,Worse,No Change,No Change,No Change,No Change,Too Slow,Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43921.89855,,9.55,< 10min,uuid:713c9876-5521-4a6d-ab54-729ed7636f5b
2020-03-31T22:10:33.880Z,2020-03-31T22:03:09.522Z,2020-03-31T22:10:33.837Z,444,1,24,1,2,0,1,1,2020-03-11,3,1,2,1,0,3,,2,3,1,1,2,,1,2,2,2,,,2000,,,,,,,2,,3,1,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,Yes,Family,Yes,No,Worse,Same,Much Worse,Much Worse,Worse,Decreased,No Change,No Change,No Change,Timely,Same,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43921.91885,,7.4,< 10min,uuid:dea7f7ba-1dba-4781-9c11-c8a0544d46d0
2020-03-31T22:12:56.331Z,2020-03-31T22:08:45.617Z,2020-03-31T22:12:56.305Z,251,1,32,1,3,1,1,1,2020-03-17,2,1,3,0,0,1 3 2004,,3,3,2,1,1,,3,2,2,2,2 3,,,,,,,,,1,,2,2,2,0,1,Yes,Woman,Doctoral,International,Yes,Yes,Same City,Yes,Alone,No,No,Same,Same,Worse,Much Worse,Much Worse,Increased,No Change,No Change,No Change,Too Fast,Worse,Worse,Worse,United States of America (USA),Afghanistan,43921.92274,,4.183333333,< 05min,uuid:9f0e9f42-98eb-4646-bd5f-6f92592ba782
2020-03-31T22:17:55.965Z,2020-03-31T22:01:13.473Z,2020-03-31T22:17:55.926Z,1002,1,,2,2,0,1,1,2020-03-12,2,1,3,0,0,,,1,0,1,1,1,,1,1,2,2,,,2000,,6000,,,,,2,,1,1,0,0,0,Yes,Man,Masters,Domestic,Yes,Yes,Same City,Yes,Alone,No,No,Much Worse,N/A,Much Worse,Much Worse,Much Worse,Decreased,Decreased,No Change,No Change,Timely,Much Worse,Much Worse,N/A,United States of America (USA),United States of America (USA),43921.91751,,16.7,< 20min,uuid:5b4ad517-e765-481a-b245-090551b3e8ae
2020-03-31T22:30:26.182Z,2020-03-31T22:22:45.257Z,2020-03-31T22:30:26.103Z,461,1,19,1,1,0,1,1,2020-03-15,3,1,2,0,0,1 3,,3,3,3,1,4,,1,2,1,2,,,200,,,,1000,,,3,,2,2,3,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Same,Much Worse,Better,Decreased,No Change,Decreased,No Change,Too Slow,Worse,Worse,Same,United States of America (USA),United States of America (USA),43921.93247,,7.683333333,< 10min,uuid:e441e907-32e9-4364-aa81-75537fbe5dfb
2020-03-31T22:41:21.222Z,2020-03-31T22:37:08.575Z,2020-03-31T22:41:21.188Z,253,1,18,1,1,0,1,1,2020-03-15,3,1,2,1,0,4,,2,2,1,1,2,,2,1,1,2,,,,,,,,,,2,,1,1,2,0,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,Yes,No,Worse,Worse,Much Worse,Much Worse,Worse,No Change,Decreased,Decreased,No Change,Timely,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43921.94245,,4.216666667,< 05min,uuid:35518e4d-ef08-42f4-9811-3cb18e5e3a4c
2020-03-31T22:54:58.333Z,2020-03-31T22:45:42.128Z,2020-03-31T22:54:58.302Z,556,1,,1,1,0,1,1,2020-03-15,2,0,3,0,0,,,1,2,3,1,2,,2,1,1,3,,,,,200,,700,1500,,3,,1,2,3,1,0,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,No,Alone,No,No,Much Worse,Worse,Same,Much Worse,Worse,No Change,Decreased,Decreased,Increased,Too Slow,Much Worse,Worse,Same,Afghanistan,United States of America (USA),43921.9484,,9.266666667,< 10min,uuid:25c0f5b7-91cc-481c-990a-4bdac835b381
2020-03-31T23:04:33.975Z,2020-03-31T22:27:35.237Z,2020-03-31T23:04:33.948Z,2219,1,27,2,2,1,1,1,2020-03-13,4,0,3,0,1,1 3 2004,,3,2,1,1,1,,3,3,2,3,1 2 3 4 5,,,,,,,,,2,,1,1,2,0,84,Yes,Man,Masters,International,Yes,Yes,Different Country,No,Alone,No,Yes,Same,Worse,Much Worse,Much Worse,Much Worse,Increased,Increased,No Change,Increased,Timely,Much Worse,Much Worse,Worse,United States of America (USA),Indonesia,43921.93582,,36.98333333,>= 30min,uuid:2c748ec9-9a09-44d1-a7cf-95fdcf5ceb44
2020-03-31T23:37:43.077Z,2020-03-31T23:03:05.967Z,2020-03-31T23:37:43.048Z,2077,1,25,2,2,0,1,1,2020-03-13,3,1,2,0,0,3 4,,2,2,1,1,1,,3,1,2,3,1 3 2005,,,,,,,,,2,,2,1,1,0,0,Yes,Man,Masters,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Worse,Worse,Much Worse,Much Worse,Much Worse,Increased,Decreased,No Change,Increased,Timely,Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43921.96047,,34.61666667,>= 30min,uuid:8aea7f69-bc1e-4ac9-94ab-4a46fb5f8324
2020-03-31T23:55:22.806Z,2020-03-31T23:45:30.113Z,2020-03-31T23:55:22.779Z,593,1,24,1,2,0,1,1,2020-03-16,3,0,1,0,0,3 4,,1,3,1,1,1,,3,2,2,2,1 2 2003,2000,,,,,,,,3,,1,1,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,No,Roommates,No,No,Much Worse,Same,Much Worse,Much Worse,Much Worse,Increased,No Change,No Change,No Change,Too Slow,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43921.98993,,9.883333333,< 10min,uuid:d958e04b-48be-4f7f-9b88-fe05345368c0
2020-04-01T00:02:37.873Z,2020-03-31T23:33:13.035Z,2020-04-01T00:02:37.848Z,1765,1,26,1,2,0,1,1,2020-03-11,2,1,1,0,0,,,2,2,3,1,1,,1,2,2,2,,,300,,,,,,,3,,1,1,3,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Roommates,No,No,Worse,Worse,Same,Much Worse,Much Worse,Decreased,No Change,No Change,No Change,Too Slow,Much Worse,Much Worse,Same,United States of America (USA),United States of America (USA),43921.9814,,29.41666667,< 30min,uuid:83893f43-98cc-4aaa-ae75-4f5fbe23bc99
2020-04-01T00:30:53.462Z,2020-04-01T00:19:35.205Z,2020-04-01T00:30:53.428Z,678,1,,1,2,0,1,1,2020-03-13,2,1,1,0,0,3,,2,2,1,1,2,,3,2,2,2,3 4,1000,,,,,,,,2,,2,1,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Roommates,No,No,Worse,Worse,Much Worse,Much Worse,Worse,Increased,No Change,No Change,No Change,Timely,Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43922.0136,,11.3,< 20min,uuid:42b788e7-fb2b-4104-acd8-1f999e67c614
2020-04-01T00:34:52.118Z,2020-04-01T00:13:14.916Z,2020-04-01T00:34:52.090Z,1297,1,26,1,2,0,1,1,2020-03-13,2,1,2,0,0,,,3,3,1,1,1,,2,2,2,2,,,,,,,,,,2,,1,1,2,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Much Worse,Much Worse,Much Worse,No Change,No Change,No Change,No Change,Timely,Much Worse,Much Worse,Worse,United States of America (USA),United States of America (USA),43922.00919,,21.61666667,< 30min,uuid:f7c291f3-3628-4969-8303-5b9940c4f7df
2020-04-01T00:51:16.450Z,2020-04-01T00:43:26.278Z,2020-04-01T00:51:16.411Z,470,1,29,1,2,0,1,1,2020-03-13,2,1,2,0,0,,,3,3,3,1,2,,2,2,2,2,,,,,,,,,,2,,1,2,2,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Same,Much Worse,Worse,No Change,No Change,No Change,No Change,Timely,Much Worse,Worse,Worse,United States of America (USA),United States of America (USA),43922.03016,,7.833333333,< 10min,uuid:d004f04e-4d8e-4c49-be0c-4a678fcce28d
2020-04-01T00:59:44.539Z,2020-04-01T00:57:15.035Z,2020-04-01T00:59:44.506Z,149,1,27,2,2,0,1,1,2020-03-16,2,1,3,0,0,,,3,3,2,2,3,,2,2,2,2,,,,,,,,,,2,,2,1,3,0,0,Yes,Man,Masters,Domestic,Yes,Yes,Same City,Yes,Alone,No,No,Same,Same,Worse,Worse,Same,No Change,No Change,No Change,No Change,Timely,Worse,Much Worse,Same,United States of America (USA),United States of America (USA),43922.03976,,2.483333333,< 05min,uuid:a17d9f86-97ff-42d3-ad70-317ee0d79589
2020-04-01T01:11:14.568Z,2020-04-01T00:58:36.594Z,2020-04-01T01:11:14.532Z,758,1,31,1,3,0,1,1,2020-03-21,3,1,2,0,0,,,3,3,3,3,2,,3,2,2,2,5,700,,,,,,,,3,,2,3,3,0,0,Yes,Woman,Doctoral,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Same,Same,Worse,Increased,No Change,No Change,No Change,Too Slow,Worse,Same,Same,United States of America (USA),United States of America (USA),43922.04069,,12.63333333,< 20min,uuid:e840df2d-773e-4686-9591-7f73d9ca073f
2020-04-01T01:53:08.228Z,2020-04-01T01:31:59.636Z,2020-04-01T01:53:08.190Z,1269,1,39,1,3,0,1,1,2020-03-09,1,1,3,0,0,3 4,,3,3,1,1,1,,3,1,2,3,1 3 2005,2570,,,3000,,,1000,,2,,2,2,2,0,0,Yes,Woman,Doctoral,Domestic,Yes,Yes,On Campus,Yes,Alone,No,No,Same,Same,Much Worse,Much Worse,Much Worse,Increased,Decreased,No Change,Increased,Timely,Worse,Worse,Worse,United States of America (USA),United States of America (USA),43922.06388,,21.15,< 30min,uuid:c0e734a2-227e-4d01-94dd-11d5cbc814b0
2020-04-01T01:57:13.612Z,2020-04-01T01:48:44.192Z,2020-04-01T01:57:13.587Z,509,1,29,1,3,0,1,1,2020-03-23,4,1,2,0,1,,,4,3,3,1,2,,3,2,2,2,1 5,500,,,,,,,,2,,3,1,2,0,0,Yes,Woman,Doctoral,Domestic,Yes,Yes,Different Country,Yes,Family,No,Yes,Better,Same,Same,Much Worse,Worse,Increased,No Change,No Change,No Change,Timely,Same,Much Worse,Worse,United States of America (USA),United States of America (USA),43922.07551,,8.483333333,< 10min,uuid:ef30b217-d796-4acb-9abe-60f5058d3a87
2020-04-01T02:48:24.832Z,2020-04-01T02:30:04.370Z,2020-04-01T02:48:24.795Z,1100,1,25,1,2,0,1,1,2020-03-13,2,1,3,0,0,2 3,,1,2,2,1,1,,3,1,2,3,1 3 4 5,,,,,,,,,2,,1,1,1,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Alone,No,No,Much Worse,Worse,Worse,Much Worse,Much Worse,Increased,Decreased,No Change,Increased,Timely,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43922.10421,,18.33333333,< 20min,uuid:c3e984ab-47f2-4851-98d5-ba707028faa5
2020-04-01T03:23:22.583Z,2020-04-01T03:14:11.697Z,2020-04-01T03:23:22.550Z,551,1,29,1,2,1,1,1,2020-03-10,2,1,3,0,0,1 3 2004,,4,3,1,1,1,,3,2,2,2,1 5,5000,,,,,,,,2,,1,1,1,0,0,Yes,Woman,Masters,International,Yes,Yes,Same City,Yes,Alone,No,No,Better,Same,Much Worse,Much Worse,Much Worse,Increased,No Change,No Change,No Change,Timely,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43922.13485,,9.183333333,< 10min,uuid:0ec39c7f-3d74-4858-b792-19c81dd38391
2020-04-01T03:46:59.396Z,2020-04-01T03:33:33.732Z,2020-04-01T03:46:59.351Z,806,1,26,1,2,0,1,1,2020-03-15,2,1,1,0,0,1 4,,5,5,5,4,4,,3,2,2,3,3 5,2000,,,,,,3000,,1,,1,1,0,0,0,Yes,Woman,Masters,Domestic,Yes,Yes,Same City,Yes,Roommates,No,No,Much Better,Much Better,Much Better,Better,Better,Increased,No Change,No Change,Increased,Too Fast,Much Worse,Much Worse,N/A,United States of America (USA),United States of America (USA),43922.1483,,13.43333333,< 20min,uuid:1eaa58ae-4f25-4ca2-bef8-9e8116e1d2b5
2020-04-01T03:54:45.736Z,2020-04-01T03:50:56.310Z,2020-04-01T03:54:45.688Z,229,1,21,1,1,0,1,1,2020-03-13,2,1,2,0,0,,,0,3,3,1,2,,2,1,1,1,,,,,2000,,,,,2,,2,1,3,33,33,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,No,No,N/A,Same,Same,Much Worse,Worse,No Change,Decreased,Decreased,Decreased,Timely,Worse,Much Worse,Same,Canada,Canada,43922.16037,,3.816666667,< 05min,uuid:17e5bdf2-ac31-44bd-a4d8-402c465716cf
2020-04-01T04:06:23.199Z,2020-04-01T03:49:41.734Z,2020-04-01T04:06:23.166Z,1001,1,21,1,1,0,1,0,2020-03-03,2,1,2,0,0,,,1,3,3,1,2,,1,1,2,2,,,500,,2000,,,,,2,,1,1,1,33,33,Yes,Woman,Undergraduate,Domestic,Yes,No,Same City,Yes,Family,No,No,Much Worse,Same,Same,Much Worse,Worse,Decreased,Decreased,No Change,No Change,Timely,Much Worse,Much Worse,Much Worse,Canada,Canada,43922.1595,,16.68333333,< 20min,uuid:fae02e4e-5223-43e0-8176-757b3755bc8a
2020-04-01T04:13:14.977Z,2020-04-01T04:09:22.569Z,2020-04-01T04:13:14.951Z,232,1,21,1,1,1,1,,2020-03-16,4,0,2,0,0,,,0,1,1,1,1,,2,1,1,2,,,,,,,,,,2,,0,1,1,33,96,Yes,Woman,Undergraduate,International,Yes,No,Different Country,No,Family,No,No,N/A,Much Worse,Much Worse,Much Worse,Much Worse,No Change,Decreased,Decreased,No Change,Timely,N/A,Much Worse,Much Worse,Canada,"Korea, Republic of (South Korea)",43922.17317,,3.866666667,< 05min,uuid:ed99d7b2-47fc-4d7e-a90d-05f824bce74e
2020-04-01T05:15:50.773Z,2020-04-01T05:06:36.669Z,2020-04-01T05:15:50.738Z,554,1,23,1,1,0,1,1,2020-03-13,2,1,2,1,0,3,,4,4,4,4,2,,3,2,,2,3 5,200,,,,,,,,2,,2,2,2,33,33,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,Better,Better,Better,Better,Worse,Increased,No Change,,No Change,Timely,Worse,Worse,Worse,Canada,Canada,43922.21292,,9.233333333,< 10min,uuid:ade6c75f-b72d-4f2c-947f-f2594a4e9ce6
2020-04-01T05:25:10.297Z,2020-04-01T05:19:20.637Z,2020-04-01T05:25:10.250Z,350,1,21,1,1,0,1,1,2020-03-13,3,1,2,0,0,1 4,,2,3,2,2,2,,3,1,2,2,4 5,500,,,1000,,,,,2,,1,1,2,33,33,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Worse,Same,Worse,Worse,Worse,Increased,Decreased,No Change,No Change,Timely,Much Worse,Much Worse,Worse,Canada,Canada,43922.22176,,5.833333333,< 10min,uuid:e436978a-c8ab-477f-9f51-de51641ab72f
2020-04-01T05:27:01.301Z,2020-04-01T05:19:31.735Z,2020-04-01T05:27:01.271Z,450,1,,1,1,0,1,1,2020-03-09,3,1,2,0,0,,,3,2,2,1,2,,1,1,3,2,,,,,,,,,,2,,2,1,2,33,33,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Worse,Worse,Much Worse,Worse,Decreased,Decreased,Increased,No Change,Timely,Worse,Much Worse,Worse,Canada,Canada,43922.22189,,7.5,< 10min,uuid:c2c78b86-243f-4f1f-a9dd-4a7bda491c73
2020-04-01T05:41:59.193Z,2020-04-01T05:38:29.097Z,2020-04-01T05:41:59.143Z,210,1,,2,3,1,1,1,2020-04-01,4,1,2,0,0,4,,2,3,2,1,2,,3,2,2,3,1 2,3000,,,,,,1500,,3,,1,1,1,0,184,Yes,Man,Doctoral,International,Yes,Yes,Different Country,Yes,Family,No,No,Worse,Same,Worse,Much Worse,Worse,Increased,No Change,No Change,Increased,Too Slow,Much Worse,Much Worse,Much Worse,United States of America (USA),Turkey,43922.23506,,3.5,< 05min,uuid:39986878-29ef-4af7-9f4f-794f2267041c
2020-04-01T06:17:55.984Z,2020-04-01T06:14:13.214Z,2020-04-01T06:17:55.956Z,223,1,20,1,1,0,1,1,2020-03-13,2,1,2,1,0,3,,1,4,1,1,1,,1,3,2,2,,,,,,,,,,3,,1,1,1,33,33,Yes,Woman,Undergraduate,Domestic,Yes,Yes,Same City,Yes,Family,Yes,No,Much Worse,Better,Much Worse,Much Worse,Much Worse,Decreased,Increased,No Change,No Change,Too Slow,Much Worse,Much Worse,Much Worse,Canada,Canada,43922.25987,,3.716666667,< 05min,uuid:de9d72c3-7dab-4f0a-8be9-dc29423aea3b
2020-04-01T07:46:15.485Z,2020-04-01T07:34:52.242Z,2020-04-01T07:46:15.455Z,683,1,25,1,3,0,1,0,2020-03-11,1,0,3,0,0,3,,3,3,3,3,3,,2,2,2,2,,,,,,,,,,2,,4,1,1,49,49,Yes,Woman,Doctoral,Domestic,Yes,No,On Campus,No,Alone,No,No,Same,Same,Same,Same,Same,No Change,No Change,No Change,No Change,Timely,Better,Much Worse,Much Worse,Czech Republic,Czech Republic,43922.31588,,11.38333333,< 20min,uuid:c654e814-3c99-46c0-b547-6e528faa7aa0
2020-04-01T09:52:04.421Z,2020-04-01T09:41:19.539Z,2020-04-01T09:52:04.396Z,645,1,32,1,3,0,1,1,2020-03-26,2,1,2,0,0,,,3,3,1,1,1,,1,2,2,2,,,45000,,,,,,,2,,1,1,1,0,0,Yes,Woman,Doctoral,Domestic,Yes,Yes,Same City,Yes,Family,No,No,Same,Same,Much Worse,Much Worse,Much Worse,Decreased,No Change,No Change,No Change,Timely,Much Worse,Much Worse,Much Worse,United States of America (USA),United States of America (USA),43922.40369,,10.75,< 20min,uuid:b828e786-081a-44fc-9309-5a5735f0897d
2020-04-01T09:59:24.536Z,2020-04-01T09:42:30.171Z,2020-04-01T09:59:24.511Z,1014,1,29,1,3,0,1,0,2020-03-11,3,1,2,0,0,,,1,3,2,1,3,,1,2,1,2,,,296,,,,200,,,1,,4,2,3,49,49,Yes,Woman,Doctoral,Domestic,Yes,No,Different City,Yes,Family,No,No,Much Worse,Same,Worse,Much Worse,Same,Decreased,No Change,Decreased,No Change,Too Fast,Better,Worse,Same,Czech Republic,Czech Republic,43922.40451,,16.9,< 20min,uuid:b1ce69cc-c67e-401e-9914-3ed62d468a64
2020-04-01T10:34:46.071Z,2020-04-01T10:07:48.411Z,2020-04-01T10:34:46.038Z,1618,1,21,1,2,0,1,0,2020-03-16,2,1,2,0,0,4,,2,3,3,3,1,,1,2,2,2,,,,,,,,,,1,,1,1,0,83,83,Yes,Woman,Masters,Domestic,Yes,No,Same City,Yes,Family,No,No,Worse,Same,Same,Same,Much Worse,Decreased,No Change,No Change,No Change,Too Fast,Much Worse,Much Worse,N/A,India,India,43922.42208,,26.96666667,< 30min,uuid:daf9d7bc-2f83-4da2-8ebb-3db7b20e8cae
2020-04-01T11:20:13.106Z,2020-04-01T10:59:48.676Z,2020-04-01T11:20:13.080Z,1224,1,22,1,2,0,1,1,2020-03-21,3,1,2,0,0,3 4,,3,3,2,1,1,,1,1,1,2,,,,,,,,,,2,,4,5,5,83,83,Yes,Woman,Masters,Domestic,Yes,Yes,Different City,Yes,Family,No,No,Same,Same,Worse,Much Worse,Much Worse,Decreased,Decreased,Decreased,No Change,Timely,Better,Much Better,Much Better,India,India,43922.45819,,20.4,< 30min,uuid:a4c82745-8710-405f-9253-e47428c8d7e0
